09.09.2024 10:00;0,528;0,467
09.09.2024 11:00;0,523;0,36
09.09.2024 12:00;0,86;0,305
09.09.2024 13:00;2;0,237
09.09.2024 14:00;0,589;0,147
09.09.2024 15:00;0,625;0,11
09.09.2024 16:00;0,508;0,193
09.09.2024 17:00;0,391;0,223
09.09.2024 18:00;0,47;0,599
09.09.2024 19:00;0,481;0,6
09.09.2024 20:00;1,173;3
09.09.2024 21:00;1,136;0,599
09.09.2024 22:00;0,609;0,007
09.09.2024 23:00;0,513;-0,058
10.09.2024 00:00;1,658;
10.09.2024 01:00;0,456;-0,081
10.09.2024 02:00;0,462;-0,09
10.09.2024 03:00;0,517;-0,101
10.09.2024 04:00;0,443;-0,109
10.09.2024 05:00;0,493;-0,09
10.09.2024 06:00;0,465;0,007
10.09.2024 07:00;0,457;9,009
10.09.2024 08:00;0,545;2,91
10.09.2024 09:00;0,499;0,243
10.09.2024 10:00;0,406;0,206
10.09.2024 11:00;0,466;0,208
10.09.2024 12:00;0,6;0,119
10.09.2024 13:00;0,404;0,001
10.09.2024 14:00;0,439;-0,007
10.09.2024 15:00;1,709;-0,016
10.09.2024 16:00;0,493;-0,004
10.09.2024 17:00;0,471;0,022
10.09.2024 18:00;0,373;16,363
10.09.2024 19:00;0,483;22,317
10.09.2024 20:00;0,632;33,298
10.09.2024 21:00;0,756;25,008
10.09.2024 22:00;0,591;13,948
10.09.2024 23:00;0,547;11,709
11.09.2024 00:00;1,428;0,301
11.09.2024 01:00;0,426;0,3
11.09.2024 02:00;0,468;0,3
11.09.2024 03:00;0,434;2,51
11.09.2024 04:00;0,406;2,785
11.09.2024 05:00;0,443;3,293
11.09.2024 06:00;0,419;6,065
11.09.2024 07:00;0,359;12,001
11.09.2024 08:00;0,776;14,196
11.09.2024 09:00;0,701;10,666
11.09.2024 10:00;0,518;9,53
11.09.2024 11:00;0,512;7,4
11.09.2024 12:00;0,434;6,5
11.09.2024 13:00;0,492;6,005
11.09.2024 14:00;0,604;5,892
11.09.2024 15:00;0,871;5,687
11.09.2024 16:00;0,465;6,105
11.09.2024 17:00;1,718;8,887
11.09.2024 18:00;0,443;12,887
11.09.2024 19:00;0,814;15,342
11.09.2024 20:00;0,696;25,008
11.09.2024 21:00;0,586;16,007
11.09.2024 22:00;0,657;2,956
11.09.2024 23:00;0,483;0,6
12.09.2024 00:00;1,852;0,504
12.09.2024 01:00;0,465;4,501
12.09.2024 02:00;0,47;4,504
12.09.2024 03:00;0,488;3,506
12.09.2024 04:00;0,48;2,009
12.09.2024 05:00;0,436;8,865
12.09.2024 06:00;0,511;9,925
12.09.2024 07:00;0,396;16,312
12.09.2024 08:00;0,41;16,317
12.09.2024 09:00;0,421;14,471
12.09.2024 10:00;0,553;10,711
12.09.2024 11:00;0,478;9,006
12.09.2024 12:00;0,514;9,831
12.09.2024 13:00;0,479;10,096
12.09.2024 14:00;0,53;11,31
12.09.2024 15:00;1,755;14,293
12.09.2024 16:00;0,342;13,504
12.09.2024 17:00;0,349;14,997
12.09.2024 18:00;0,391;25,004
12.09.2024 19:00;0,626;25,009
12.09.2024 20:00;0,976;39,329
12.09.2024 21:00;0,72;25,091
12.09.2024 22:00;1,144;12,545
12.09.2024 23:00;1,072;10,442
13.09.2024 00:00;3,152;10,006
13.09.2024 01:00;1,211;15,335
13.09.2024 02:00;0,952;13,117
13.09.2024 03:00;0,907;13
13.09.2024 04:00;0,719;13,726
13.09.2024 05:00;0,857;12,002
13.09.2024 06:00;0,78;15,302
13.09.2024 07:00;0,446;25
13.09.2024 08:00;0,448;35,712
13.09.2024 09:00;0,714;34,873
13.09.2024 10:00;0,463;25,007
13.09.2024 11:00;3,774;32,147
13.09.2024 12:00;1,897;28,898
13.09.2024 13:00;2,863;25
13.09.2024 14:00;2,898;24,992
13.09.2024 15:00;3,245;22,007
13.09.2024 16:00;0,427;22,008
13.09.2024 17:00;0,442;19
13.09.2024 18:00;1,523;18,539
13.09.2024 19:00;1,553;22,001
13.09.2024 20:00;0,889;18,96
13.09.2024 21:00;0,645;10,945
13.09.2024 22:00;0,651;9,991
13.09.2024 23:00;0,546;7,925
14.09.2024 00:00;1,364;6,072
14.09.2024 01:00;0,455;6,38
